"driverId","driverName","lap","lapTime","lapPosition"
839,"Esteban Ocon",57,91.429,9
807,"Nico Hülkenberg",1,102.723,11
807,"Nico Hülkenberg",2,95.313,11
807,"Nico Hülkenberg",3,93.858,11
807,"Nico Hülkenberg",4,94.463,11
807,"Nico Hülkenberg",5,93.708,11
807,"Nico Hülkenberg",6,93.835,11
807,"Nico Hülkenberg",7,93.422,11
807,"Nico Hülkenberg",8,94.352,11
807,"Nico Hülkenberg",9,93.474,11
807,"Nico Hülkenberg",10,93.938,11
807,"Nico Hülkenberg",11,93.442,11
807,"Nico Hülkenberg",12,93.383,11
807,"Nico Hülkenberg",13,93.545,11
807,"Nico Hülkenberg",14,93.434,10
807,"Nico Hülkenberg",15,94.473,9
807,"Nico Hülkenberg",16,93.266,8
807,"Nico Hülkenberg",17,93.405,8
807,"Nico Hülkenberg",18,93.826,6
807,"Nico Hülkenberg",19,93.105,5
807,"Nico Hülkenberg",20,92.84,5
807,"Nico Hülkenberg",21,93.924,6
807,"Nico Hülkenberg",22,93.081,6
807,"Nico Hülkenberg",23,94.217,7
807,"Nico Hülkenberg",24,93.288,7
807,"Nico Hülkenberg",25,93.412,7
807,"Nico Hülkenberg",26,93.004,7
807,"Nico Hülkenberg",27,93.076,7
807,"Nico Hülkenberg",28,94.233,8
807,"Nico Hülkenberg",29,92.991,8
807,"Nico Hülkenberg",30,93.05,8
807,"Nico Hülkenberg",31,93.011,8
807,"Nico Hülkenberg",32,92.584,8
807,"Nico Hülkenberg",33,100.557,13
807,"Nico Hülkenberg",34,107.942,16
807,"Nico Hülkenberg",35,91.3,16
807,"Nico Hülkenberg",36,90.901,16
807,"Nico Hülkenberg",37,92.397,15
807,"Nico Hülkenberg",38,92.195,15
807,"Nico Hülkenberg",39,92.035,15
807,"Nico Hülkenberg",40,92.173,15
807,"Nico Hülkenberg",41,92.176,15
807,"Nico Hülkenberg",42,92.352,15
807,"Nico Hülkenberg",43,91.897,14
807,"Nico Hülkenberg",44,91.975,14
807,"Nico Hülkenberg",45,91.954,14
807,"Nico Hülkenberg",46,92.231,14
807,"Nico Hülkenberg",47,92.843,15
807,"Nico Hülkenberg",48,92.682,15
807,"Nico Hülkenberg",49,93.389,15
807,"Nico Hülkenberg",50,92.511,15
807,"Nico Hülkenberg",51,92.198,15
807,"Nico Hülkenberg",52,92.144,15
807,"Nico Hülkenberg",53,92.065,15
807,"Nico Hülkenberg",54,92.285,15
807,"Nico Hülkenberg",55,92.088,15
807,"Nico Hülkenberg",56,92.201,15
807,"Nico Hülkenberg",57,93.024,15
848,"Alexander Albon",1,103.346,12
848,"Alexander Albon",2,95.177,12
848,"Alexander Albon",3,94.158,12
848,"Alexander Albon",4,94.269,12
848,"Alexander Albon",5,93.842,12
848,"Alexander Albon",6,93.689,12
848,"Alexander Albon",7,93.544,12
848,"Alexander Albon",8,94.267,12
848,"Alexander Albon",9,93.593,12
848,"Alexander Albon",10,93.902,12
848,"Alexander Albon",11,93.455,12
848,"Alexander Albon",12,93.292,12
848,"Alexander Albon",13,93.605,12
848,"Alexander Albon",14,93.704,11
848,"Alexander Albon",15,94.412,11
848,"Alexander Albon",16,93.91,10
848,"Alexander Albon",17,93.692,10
848,"Alexander Albon",18,93.858,8
848,"Alexander Albon",19,94.015,8
848,"Alexander Albon",20,93.391,8
848,"Alexander Albon",21,94.324,9
848,"Alexander Albon",22,99.058,14
848,"Alexander Albon",23,107.79,17
848,"Alexander Albon",24,92.241,17
848,"Alexander Albon",25,92.519,17
848,"Alexander Albon",26,92.586,17
848,"Alexander Albon",27,92.07,16
848,"Alexander Albon",28,92.378,16
848,"Alexander Albon",29,92.383,16
848,"Alexander Albon",30,92.522,16
848,"Alexander Albon",31,92.408,16
848,"Alexander Albon",32,92.222,15
848,"Alexander Albon",33,92.681,15
848,"Alexander Albon",34,92.311,14
848,"Alexander Albon",35,92.305,14
848,"Alexander Albon",36,92.318,14
848,"Alexander Albon",37,92.346,13
848,"Alexander Albon",38,93.361,13
848,"Alexander Albon",39,92.444,13
848,"Alexander Albon",40,92.753,13
848,"Alexander Albon",41,92.386,13
848,"Alexander Albon",42,92.816,13
848,"Alexander Albon",43,92.456,12
848,"Alexander Albon",44,91.996,12
848,"Alexander Albon",45,92.369,12
848,"Alexander Albon",46,92.419,12
848,"Alexander Albon",47,92.711,13
848,"Alexander Albon",48,93.044,13
848,"Alexander Albon",49,93.798,14
848,"Alexander Albon",50,92.457,14
848,"Alexander Albon",51,92.128,14
848,"Alexander Albon",52,92.144,14
848,"Alexander Albon",53,92.076,14
848,"Alexander Albon",54,92.104,14
848,"Alexander Albon",55,91.852,14
848,"Alexander Albon",56,92.147,14
848,"Alexander Albon",57,92.058,14
1,"Lewis Hamilton",1,104.363,13
1,"Lewis Hamilton",2,94.915,13
1,"Lewis Hamilton",3,94.057,13
1,"Lewis Hamilton",4,94.115,13
1,"Lewis Hamilton",5,93.803,13
1,"Lewis Hamilton",6,93.916,13
1,"Lewis Hamilton",7,93.36,13
1,"Lewis Hamilton",8,94.443,13
1,"Lewis Hamilton",9,93.37,13
1,"Lewis Hamilton",10,93.955,13
1,"Lewis Hamilton",11,93.339,13
1,"Lewis Hamilton",12,93.372,13
1,"Lewis Hamilton",13,93.583,13
1,"Lewis Hamilton",14,93.822,13
1,"Lewis Hamilton",15,93.354,10
1,"Lewis Hamilton",16,93.379,9
1,"Lewis Hamilton",17,93.113,9
1,"Lewis Hamilton",18,93.984,7
1,"Lewis Hamilton",19,93.316,6
1,"Lewis Hamilton",20,93.39,7
1,"Lewis Hamilton",21,93.197,7
1,"Lewis Hamilton",22,93.041,7
1,"Lewis Hamilton",23,92.999,6
1,"Lewis Hamilton",24,92.938,6
1,"Lewis Hamilton",25,93.013,6
1,"Lewis Hamilton",26,92.633,6
1,"Lewis Hamilton",27,92.878,6
1,"Lewis Hamilton",28,92.91,6
1,"Lewis Hamilton",29,92.583,6
1,"Lewis Hamilton",30,92.649,6
1,"Lewis Hamilton",31,92.614,6
1,"Lewis Hamilton",32,93.573,7
1,"Lewis Hamilton",33,92.422,7
1,"Lewis Hamilton",34,92.475,7
1,"Lewis Hamilton",35,92.629,7
1,"Lewis Hamilton",36,92.709,7
1,"Lewis Hamilton",37,97.819,7
1,"Lewis Hamilton",38,105.089,12
1,"Lewis Hamilton",39,91.77,11
1,"Lewis Hamilton",40,91.694,10
1,"Lewis Hamilton",41,91.369,10
1,"Lewis Hamilton",42,91.729,10
1,"Lewis Hamilton",43,91.717,9
1,"Lewis Hamilton",44,91.391,9
1,"Lewis Hamilton",45,91.393,9
1,"Lewis Hamilton",46,91.464,8
1,"Lewis Hamilton",47,91.117,8
1,"Lewis Hamilton",48,91.102,8
1,"Lewis Hamilton",49,91.362,8
1,"Lewis Hamilton",50,91.359,8
1,"Lewis Hamilton",51,91.178,8
1,"Lewis Hamilton",52,91.356,8
1,"Lewis Hamilton",53,91.38,7
1,"Lewis Hamilton",54,91.303,6
1,"Lewis Hamilton",55,90.987,6
1,"Lewis Hamilton",56,92.03,6
1,"Lewis Hamilton",57,90.669,6
857,"Oscar Piastri",1,104.758,14
857,"Oscar Piastri",2,95.574,14
857,"Oscar Piastri",3,93.952,14
857,"Oscar Piastri",4,93.959,14
857,"Oscar Piastri",5,98.967,18
857,"Oscar Piastri",6,108.019,18
857,"Oscar Piastri",7,93.096,18
857,"Oscar Piastri",8,93.357,18
857,"Oscar Piastri",9,93.199,18
857,"Oscar Piastri",10,93.895,18
857,"Oscar Piastri",11,95.094,18
857,"Oscar Piastri",12,94.893,18
857,"Oscar Piastri",13,95.073,19
857,"Oscar Piastri",14,93.531,19
857,"Oscar Piastri",15,93.415,19
857,"Oscar Piastri",16,93.544,18
857,"Oscar Piastri",17,93.33,18
857,"Oscar Piastri",18,93.369,18
857,"Oscar Piastri",19,93.418,18
857,"Oscar Piastri",20,94.056,18
857,"Oscar Piastri",21,93.528,18
857,"Oscar Piastri",22,93.792,18
857,"Oscar Piastri",23,94.962,18
857,"Oscar Piastri",24,94.116,18
857,"Oscar Piastri",25,94.018,18
857,"Oscar Piastri",26,94.086,18
857,"Oscar Piastri",27,94.067,18
857,"Oscar Piastri",28,94.215,18
857,"Oscar Piastri",29,94.444,18
857,"Oscar Piastri",30,95.581,19
857,"Oscar Piastri",31,94.575,19
857,"Oscar Piastri",32,94.312,19
857,"Oscar Piastri",33,94.1,19
857,"Oscar Piastri",34,93.315,19
857,"Oscar Piastri",35,93.403,19
857,"Oscar Piastri",36,93.283,19
857,"Oscar Piastri",37,93.216,19
857,"Oscar Piastri",38,93.434,19
857,"Oscar Piastri",39,94.421,19
857,"Oscar Piastri",40,94.908,19
857,"Oscar Piastri",41,93.002,19
857,"Oscar Piastri",42,92.86,19
857,"Oscar Piastri",43,92.635,19
857,"Oscar Piastri",44,93.267,19
857,"Oscar Piastri",45,93.437,19
857,"Oscar Piastri",46,93.317,19
857,"Oscar Piastri",47,92.964,19
857,"Oscar Piastri",48,96.036,19
857,"Oscar Piastri",49,93.381,19
857,"Oscar Piastri",50,92.981,19
857,"Oscar Piastri",51,92.588,19
857,"Oscar Piastri",52,92.558,19
857,"Oscar Piastri",53,92.606,19
857,"Oscar Piastri",54,92.354,19
857,"Oscar Piastri",55,92.484,19
857,"Oscar Piastri",56,92.006,19
852,"Yuki Tsunoda",1,105.736,15
852,"Yuki Tsunoda",2,95.313,15
852,"Yuki Tsunoda",3,94.278,15
852,"Yuki Tsunoda",4,93.804,15
852,"Yuki Tsunoda",5,93.698,14
852,"Yuki Tsunoda",6,93.591,14
852,"Yuki Tsunoda",7,93.259,14
852,"Yuki Tsunoda",8,93.968,14
852,"Yuki Tsunoda",9,93.447,14
852,"Yuki Tsunoda",10,93.759,14
852,"Yuki Tsunoda",11,93.565,14
852,"Yuki Tsunoda",12,93.186,14
852,"Yuki Tsunoda",13,93.562,14
852,"Yuki Tsunoda",14,93.877,14
852,"Yuki Tsunoda",15,93.713,12
852,"Yuki Tsunoda",16,93.744,11
852,"Yuki Tsunoda",17,94.294,11
852,"Yuki Tsunoda",18,93.406,9
852,"Yuki Tsunoda",19,93.905,9
852,"Yuki Tsunoda",20,93.384,9
852,"Yuki Tsunoda",21,93.675,8
852,"Yuki Tsunoda",22,92.977,8
852,"Yuki Tsunoda",23,93.181,8
852,"Yuki Tsunoda",24,93.093,8
852,"Yuki Tsunoda",25,92.836,8
852,"Yuki Tsunoda",26,93.718,9
852,"Yuki Tsunoda",27,93.027,9
852,"Yuki Tsunoda",28,92.81,9
852,"Yuki Tsunoda",29,92.842,9
852,"Yuki Tsunoda",30,92.892,9
852,"Yuki Tsunoda",31,93.036,9
852,"Yuki Tsunoda",32,92.959,9
852,"Yuki Tsunoda",33,92.861,8
852,"Yuki Tsunoda",34,92.412,8
852,"Yuki Tsunoda",35,92.276,8
852,"Yuki Tsunoda",36,97.007,10
852,"Yuki Tsunoda",37,106.515,14
852,"Yuki Tsunoda",38,91.561,14
852,"Yuki Tsunoda",39,91.944,14
852,"Yuki Tsunoda",40,92.274,14
852,"Yuki Tsunoda",41,92.294,14
852,"Yuki Tsunoda",42,92.361,14
852,"Yuki Tsunoda",43,92.26,13
852,"Yuki Tsunoda",44,92.083,13
852,"Yuki Tsunoda",45,92.193,13
852,"Yuki Tsunoda",46,92.38,13
852,"Yuki Tsunoda",47,92.124,12
852,"Yuki Tsunoda",48,91.991,12
852,"Yuki Tsunoda",49,91.607,12
852,"Yuki Tsunoda",50,92.372,11
852,"Yuki Tsunoda",51,91.448,11
852,"Yuki Tsunoda",52,91.503,11
852,"Yuki Tsunoda",53,91.514,11
852,"Yuki Tsunoda",54,91.482,11
852,"Yuki Tsunoda",55,91.19,11
852,"Yuki Tsunoda",56,91.038,11
852,"Yuki Tsunoda",57,91.325,11
855,"Guanyu Zhou",1,105.906,16
855,"Guanyu Zhou",2,95.597,16
855,"Guanyu Zhou",3,94.369,16
855,"Guanyu Zhou",4,93.834,16
855,"Guanyu Zhou",5,93.613,15
855,"Guanyu Zhou",6,93.754,15
855,"Guanyu Zhou",7,93.538,15
855,"Guanyu Zhou",8,93.607,15
855,"Guanyu Zhou",9,93.588,15
855,"Guanyu Zhou",10,93.782,15
855,"Guanyu Zhou",11,93.437,15
855,"Guanyu Zhou",12,93.302,15
855,"Guanyu Zhou",13,93.697,15
855,"Guanyu Zhou",14,93.864,15
855,"Guanyu Zhou",15,93.749,13
855,"Guanyu Zhou",16,94.01,12
855,"Guanyu Zhou",17,93.56,12
855,"Guanyu Zhou",18,93.718,10
855,"Guanyu Zhou",19,94.801,11
855,"Guanyu Zhou",20,94.245,12
855,"Guanyu Zhou",21,94.653,12
855,"Guanyu Zhou",22,94.271,12
855,"Guanyu Zhou",23,93.788,12
855,"Guanyu Zhou",24,94.29,13
855,"Guanyu Zhou",25,93.658,13
855,"Guanyu Zhou",26,93.66,13
855,"Guanyu Zhou",27,94.028,14
855,"Guanyu Zhou",28,93.528,14
855,"Guanyu Zhou",29,93.167,14
855,"Guanyu Zhou",30,93.073,14
855,"Guanyu Zhou",31,97.61,15
855,"Guanyu Zhou",32,107.897,17
855,"Guanyu Zhou",33,92.264,17
855,"Guanyu Zhou",34,91.894,17
855,"Guanyu Zhou",35,91.898,17
855,"Guanyu Zhou",36,91.905,17
855,"Guanyu Zhou",37,92.249,17
855,"Guanyu Zhou",38,92.459,17
855,"Guanyu Zhou",39,92.351,17
855,"Guanyu Zhou",40,92.179,17
855,"Guanyu Zhou",41,92.244,17
855,"Guanyu Zhou",42,92.343,17
855,"Guanyu Zhou",43,92.087,17
855,"Guanyu Zhou",44,92.402,17
855,"Guanyu Zhou",45,92.31,17
855,"Guanyu Zhou",46,92.203,17
855,"Guanyu Zhou",47,92.233,17
855,"Guanyu Zhou",48,91.996,16
855,"Guanyu Zhou",49,92.208,16
855,"Guanyu Zhou",50,91.958,16
855,"Guanyu Zhou",51,91.855,16
855,"Guanyu Zhou",52,92.193,16
855,"Guanyu Zhou",53,92.119,16
855,"Guanyu Zhou",54,91.925,16
855,"Guanyu Zhou",55,91.892,16
855,"Guanyu Zhou",56,91.736,16
855,"Guanyu Zhou",57,92.184,16
840,"Lance Stroll",1,106.289,17
840,"Lance Stroll",2,95.75,17
840,"Lance Stroll",3,94.327,17
840,"Lance Stroll",4,93.947,17
840,"Lance Stroll",5,93.637,16
840,"Lance Stroll",6,93.834,16
840,"Lance Stroll",7,93.593,16
840,"Lance Stroll",8,93.663,16
840,"Lance Stroll",9,93.778,16
840,"Lance Stroll",10,93.445,16
840,"Lance Stroll",11,94.014,16
840,"Lance Stroll",12,93.718,16
840,"Lance Stroll",13,93.766,16
840,"Lance Stroll",14,93.758,16
840,"Lance Stroll",15,93.406,14
840,"Lance Stroll",16,93.442,13
840,"Lance Stroll",17,93.444,13
840,"Lance Stroll",18,93.401,11
840,"Lance Stroll",19,93.605,10
840,"Lance Stroll",20,93.261,10
840,"Lance Stroll",21,93.551,10
840,"Lance Stroll",22,94.178,9
840,"Lance Stroll",23,93.1,9
840,"Lance Stroll",24,93.811,10
840,"Lance Stroll",25,93.786,11
840,"Lance Stroll",26,93.022,11
840,"Lance Stroll",27,92.999,11
840,"Lance Stroll",28,92.626,11
840,"Lance Stroll",29,92.667,11
840,"Lance Stroll",30,92.706,11
840,"Lance Stroll",31,92.514,11
840,"Lance Stroll",32,92.62,11
840,"Lance Stroll",33,94.467,10
840,"Lance Stroll",34,92.559,10
840,"Lance Stroll",35,92.574,10
840,"Lance Stroll",36,92.639,9
840,"Lance Stroll",37,92.501,9
840,"Lance Stroll",38,92.422,8
840,"Lance Stroll",39,92.299,8
840,"Lance Stroll",40,92.24,7
840,"Lance Stroll",41,92.247,7
840,"Lance Stroll",42,97.256,8
840,"Lance Stroll",43,106.469,15
840,"Lance Stroll",44,90.862,15
840,"Lance Stroll",45,91.357,15
840,"Lance Stroll",46,91.299,15
840,"Lance Stroll",47,91.426,14
840,"Lance Stroll",48,92.237,14
840,"Lance Stroll",49,91.705,13
840,"Lance Stroll",50,91.733,13
840,"Lance Stroll",51,92.03,12
840,"Lance Stroll",52,91.513,12
840,"Lance Stroll",53,91.521,12
840,"Lance Stroll",54,91.076,12
840,"Lance Stroll",55,90.978,12
840,"Lance Stroll",56,90.88,12
840,"Lance Stroll",57,91.047,12
858,"Logan Sargeant",1,106.841,18
858,"Logan Sargeant",2,101.093,20
858,"Logan Sargeant",3,135.625,20
858,"Logan Sargeant",4,93.587,20
858,"Logan Sargeant",5,93.933,20
858,"Logan Sargeant",6,93.394,20
858,"Logan Sargeant",7,93.67,20
858,"Logan Sargeant",8,93.789,20
858,"Logan Sargeant",9,93.726,20
858,"Logan Sargeant",10,93.394,20
858,"Logan Sargeant",11,93.667,20
858,"Logan Sargeant",12,93.817,20
858,"Logan Sargeant",13,93.681,20
858,"Logan Sargeant",14,93.937,20
858,"Logan Sargeant",15,94.223,20
858,"Logan Sargeant",16,93.748,20
858,"Logan Sargeant",17,93.506,20
858,"Logan Sargeant",18,93.521,20
858,"Logan Sargeant",19,93.607,20
858,"Logan Sargeant",20,93.574,20
858,"Logan Sargeant",21,93.553,20
858,"Logan Sargeant",22,93.384,20
858,"Logan Sargeant",23,93.501,20
858,"Logan Sargeant",24,93.316,20
858,"Logan Sargeant",25,93.578,20
858,"Logan Sargeant",26,93.502,20
858,"Logan Sargeant",27,93.146,20
858,"Logan Sargeant",28,93.361,20
858,"Logan Sargeant",29,93.338,20
858,"Logan Sargeant",30,93.414,20
858,"Logan Sargeant",31,92.89,20
858,"Logan Sargeant",32,94.511,20
858,"Logan Sargeant",33,93.178,20
858,"Logan Sargeant",34,93.103,20
858,"Logan Sargeant",35,92.88,20
858,"Logan Sargeant",36,93.016,20
858,"Logan Sargeant",37,93.317,20
858,"Logan Sargeant",38,92.975,20
858,"Logan Sargeant",39,93.104,20
858,"Logan Sargeant",40,93.181,20
858,"Logan Sargeant",41,94.076,20
858,"Logan Sargeant",42,93.523,20
858,"Logan Sargeant",43,93.378,20
858,"Logan Sargeant",44,92.59,20
858,"Logan Sargeant",45,92.701,20
858,"Logan Sargeant",46,92.79,20
858,"Logan Sargeant",47,92.602,20
858,"Logan Sargeant",48,92.612,20
858,"Logan Sargeant",49,92.727,20
858,"Logan Sargeant",50,92.384,20
858,"Logan Sargeant",51,92.636,20
858,"Logan Sargeant",52,92.622,20
858,"Logan Sargeant",53,94.326,20
858,"Logan Sargeant",54,93.065,20
858,"Logan Sargeant",55,93.375,20
858,"Logan Sargeant",56,94.641,20
846,"Lando Norris",1,107.753,19
846,"Lando Norris",2,95.682,18
846,"Lando Norris",3,93.869,18
846,"Lando Norris",4,98.826,19
846,"Lando Norris",5,110.478,19
846,"Lando Norris",6,92.916,19
846,"Lando Norris",7,93.067,19
846,"Lando Norris",8,93.165,19
846,"Lando Norris",9,93.237,19
846,"Lando Norris",10,93.168,19
846,"Lando Norris",11,93.52,19
846,"Lando Norris",12,93.352,19
846,"Lando Norris",13,93.145,18
846,"Lando Norris",14,93.172,18
846,"Lando Norris",15,93.398,18
846,"Lando Norris",16,93.503,17
846,"Lando Norris",17,93.14,17
846,"Lando Norris",18,93.097,17
846,"Lando Norris",19,93.271,17
846,"Lando Norris",20,93.438,17
846,"Lando Norris",21,93.147,17
846,"Lando Norris",22,93.206,17
846,"Lando Norris",23,93.447,16
846,"Lando Norris",24,93.301,16
846,"Lando Norris",25,93.083,16
846,"Lando Norris",26,93.378,16
846,"Lando Norris",27,93.753,17
846,"Lando Norris",28,92.906,17
846,"Lando Norris",29,92.913,17
846,"Lando Norris",30,92.827,17
846,"Lando Norris",31,93.372,17
846,"Lando Norris",32,92.744,16
846,"Lando Norris",33,92.931,16
846,"Lando Norris",34,92.635,15
846,"Lando Norris",35,92.696,15
846,"Lando Norris",36,92.686,15
846,"Lando Norris",37,93.798,16
846,"Lando Norris",38,93.172,16
846,"Lando Norris",39,93.191,16
846,"Lando Norris",40,92.674,16
846,"Lando Norris",41,92.797,16
846,"Lando Norris",42,92.98,16
846,"Lando Norris",43,92.727,16
846,"Lando Norris",44,92.806,16
846,"Lando Norris",45,92.556,16
846,"Lando Norris",46,92.871,16
846,"Lando Norris",47,92.401,16
846,"Lando Norris",48,93.632,17
846,"Lando Norris",49,92.711,17
846,"Lando Norris",50,92.559,17
846,"Lando Norris",51,93.505,17
846,"Lando Norris",52,93.234,17
846,"Lando Norris",53,93.073,17
846,"Lando Norris",54,92.945,17
846,"Lando Norris",55,92.695,17
846,"Lando Norris",56,92.57,17
846,"Lando Norris",57,92.839,17
856,"Nyck de Vries",1,108.179,20
856,"Nyck de Vries",2,95.729,19
856,"Nyck de Vries",3,94.67,19
856,"Nyck de Vries",4,94.126,18
856,"Nyck de Vries",5,94.314,17
856,"Nyck de Vries",6,94.235,17
856,"Nyck de Vries",7,94.042,17
856,"Nyck de Vries",8,93.856,17
856,"Nyck de Vries",9,94.264,17
856,"Nyck de Vries",10,93.989,17
856,"Nyck de Vries",11,93.798,17
856,"Nyck de Vries",12,93.861,17
856,"Nyck de Vries",13,93.754,17
856,"Nyck de Vries",14,93.995,17
856,"Nyck de Vries",15,98.808,17
856,"Nyck de Vries",16,110.131,19
856,"Nyck de Vries",17,92.879,19
856,"Nyck de Vries",18,93.104,19
856,"Nyck de Vries",19,93.02,19
856,"Nyck de Vries",20,93.018,19
856,"Nyck de Vries",21,93.098,19
856,"Nyck de Vries",22,92.866,19
856,"Nyck de Vries",23,93.154,19
856,"Nyck de Vries",24,93.154,19
856,"Nyck de Vries",25,93.585,19
856,"Nyck de Vries",26,93.823,19
856,"Nyck de Vries",27,93.862,19
856,"Nyck de Vries",28,94.373,19
856,"Nyck de Vries",29,94.446,19
856,"Nyck de Vries",30,94.105,18
856,"Nyck de Vries",31,92.948,18
856,"Nyck de Vries",32,92.756,18
856,"Nyck de Vries",33,92.854,18
856,"Nyck de Vries",34,92.724,18
856,"Nyck de Vries",35,92.801,18
856,"Nyck de Vries",36,92.884,18
856,"Nyck de Vries",37,92.945,18
856,"Nyck de Vries",38,92.809,18
856,"Nyck de Vries",39,92.562,18
856,"Nyck de Vries",40,92.658,18
856,"Nyck de Vries",41,92.658,18
856,"Nyck de Vries",42,92.64,18
856,"Nyck de Vries",43,92.349,18
856,"Nyck de Vries",44,92.906,18
856,"Nyck de Vries",45,92.899,18
856,"Nyck de Vries",46,92.678,18
856,"Nyck de Vries",47,92.454,18
856,"Nyck de Vries",48,92.1,18
856,"Nyck de Vries",49,92.431,18
856,"Nyck de Vries",50,92.248,18
856,"Nyck de Vries",51,92.052,18
856,"Nyck de Vries",52,92.131,18
856,"Nyck de Vries",53,92.072,18
856,"Nyck de Vries",54,91.913,18
856,"Nyck de Vries",55,91.988,18
856,"Nyck de Vries",56,91.93,18
856,"Nyck de Vries",57,91.562,18
